`elo_diff,is_home_advantage,home_attack_strength,home_defense_strength,away_attack_strength,away_defense_strength,tournament,home_score,away_score,home_team,away_team,date,home_last5_wins,away_last5_wins,home_last5_goals_scored,home_last5_goals_conceded,away_last5_goals_scored,away_last5_goals_conceded
108.0,1,2.5198069575708826,1.4643072591996782,1.262667686105512,1.4526308472926948,Friendly,2.0,0.0,Egypt,Uganda,2013-09-30,4,3,13.0,5.0,6.0,6.0
349.0,0,0.6298599293101191,1.576842518654274,0.2887034918926192,1.8913409136782613,Friendly,3.0,2.0,Iraq,Yemen,2013-10-06,0,0,0.0,10.0,1.0,10.0
-137.0,1,0.8207168737060041,1.5813276397515528,0.7065715407775887,1.730265741589213,Friendly,1.0,1.0,Lebanon,Iraq,2013-10-08,1,1,4.0,7.0,3.0,11.0
-1.0,1,1.3384146341463414,0.9517276422764228,1.6090853946215542,0.8182921075689156,Friendly,1.0,1.0,Jordan,Kuwait,2013-10-09,2,3,6.0,4.0,8.0,5.0
403.0,1,1.399894799132093,0.9458215530278123,0.2844932844932845,1.070478903812237,Friendly,0.0,0.0,Oman,Mauritania,2013-10-09,3,1,7.0,3.0,1.0,3.0
250.0,1,1.446094343532012,1.203605221355066,0.8942012598933936,0.988531739622032,Friendly,1.0,2.0,Qatar,Vietnam,2013-10-09,1,0,6.0,8.0,3.0,8.0
407.0,1,1.2298784494086727,1.4455486202365309,1.6029594187488925,2.926723374091796,Friendly,1.0,0.0,Singapore,Laos,2013-10-10,2,1,7.0,9.0,11.0,13.0
-118.0,1,1.5085329341317366,1.828443113772455,1.0873467747337398,1.1659856654832876,Friendly,1.0,0.0,Thailand,Bahrain,2013-10-10,1,2,5.0,12.0,5.0,8.0
315.0,1,2.1718609143593044,0.549903412749517,1.5139256458727155,1.5486452425960933,FIFA World Cup qualification,8.0,1.0,Netherlands,Hungary,2013-10-11,3,2,12.0,3.0,9.0,7.0
291.0,1,1.723001402524544,1.5319658719027582,1.952080946926308,1.3507063764795724,FIFA World Cup qualification,1.0,1.0,Portugal,Israel,2013-10-11,3,2,8.0,6.0,6.0,6.0
-37.0,1,1.2509023169169868,1.224880661310979,1.6738243626062324,2.0157507082152977,Friendly,2.0,0.0,Serbia,Japan,2013-10-11,2,3,7.0,4.0,12.0,9.0
35.0,1,1.258407643312102,1.6498089171974522,0.9812085482682388,1.086588061901253,FIFA World Cup qualification,3.0,0.0,Slovenia,Norway,2013-10-11,3,2,8.0,6.0,7.0,7.0
152.0,1,1.0095146461406883,1.2463651913619842,1.909578940560119,1.9248431537416728,Friendly,6.0,0.0,France,Australia,2013-10-11,1,2,4.0,6.0,8.0,10.0
40.0,1,0.8589736287520647,1.3613373583186197,1.0994876682950077,1.0302633146669844,FIFA World Cup qualification,2.0,1.0,Mexico,Panama,2013-10-11,2,2,5.0,6.0,10.0,5.0
-721.0,1,0.0,2.516147027831153,2.051253956659362,1.587289992695398,FIFA World Cup qualification,0.0,4.0,Andorra,Romania,2013-10-11,0,2,0.0,10.0,10.0,7.0
344.0,1,2.625318342754208,1.006770606869992,0.6269932005535832,1.1072266682712557,FIFA World Cup qualification,2.0,0.0,United States,Jamaica,2013-10-11,4,0,11.0,7.0,2.0,6.0
-2.0,1,1.042933408260747,1.7091317785894915,1.575711159737418,2.0945295404814006,FIFA World Cup qualification,1.0,1.0,Venezuela,Paraguay,2013-10-11,1,1,6.0,9.0,11.0,14.0
-183.0,1,0.2849548416599977,2.5199496970389847,0.4488031523848733,2.105393165911898,FIFA World Cup qualification,1.0,1.0,Faroe Islands,Kazakhstan,2013-10-11,0,2,1.0,14.0,5.0,8.0
514.0,1,2.096274520888688,0.7668607609248685,1.3444535536356184,1.16964116793845,FIFA World Cup qualification,2.0,1.0,Spain,Belarus,2013-10-11,2,1,6.0,5.0,7.0,8.0
164.0,1,2.310212867734992,1.4835565654149725,1.4929315921888104,1.3445549299149395,FIFA World Cup qualification,2.0,1.0,Sweden,Austria,2013-10-11,4,2,9.0,4.0,9.0,8.0
-32.0,1,1.3718827269516072,1.0100317908866123,1.629055831628179,0.9195410698626132,Friendly,1.0,1.0,Morocco,South Africa,2013-10-11,2,3,8.0,8.0,9.0,6.0
200.0,1,1.814296241709653,0.3219724883321051,2.0774406332453825,1.3678100263852242,FIFA World Cup qualification,1.0,0.0,Ukraine,Poland,2013-10-11,3,4,15.0,0.0,16.0,4.0
-42.0,1,0.9049980166600556,1.973357133412667,0.8239395700174317,2.235586545290206,FIFA World Cup qualification,2.0,0.0,Lithuania,Latvia,2013-10-11,1,1,5.0,9.0,4.0,11.0
-29.0,1,1.3160004934616334,0.7743646681470515,1.90621329574818,0.6190392295043458,FIFA World Cup qualification,1.0,2.0,Croatia,Belgium,2013-10-11,2,4,6.0,6.0,9.0,3.0
-49.0,1,1.0804935018266757,1.0428819548421873,1.3938019169329074,0.4424281150159744,FIFA World Cup qualification,1.0,0.0,Honduras,Costa Rica,2013-10-11,2,2,6.0,8.0,8.0,4.0
-146.0,1,1.2243522638052866,1.353048940068045,1.3399246704331451,0.8115505335844319,FIFA World Cup qualification,2.0,1.0,Armenia,Bulgaria,2013-10-11,1,3,5.0,5.0,6.0,5.0
21.0,1,0.7193029670995088,0.7732624638363722,1.103101214065547,1.7485689123734038,FIFA World Cup qualification,2.0,0.0,Azerbaijan,Northern Ireland,2013-10-11,1,1,6.0,5.0,5.0,9.0
599.0,1,2.3660342717258263,0.85734394124847,0.4337325995467789,1.625121398510845,FIFA World Cup qualification,4.0,1.0,Bosnia and Herzegovina,Liechtenstein,2013-10-11,3,0,13.0,7.0,3.0,9.0
20.0,1,1.4194229807104342,0.4223136361109567,2.4211156741957565,0.8665868126853753,FIFA World Cup qualification,3.0,3.0,Colombia,Chile,2013-10-11,3,4,4.0,2.0,16.0,4.0
-321.0,1,1.1623070052315938,0.8760367487559015,1.4668929342795434,0.5834618944770132,FIFA World Cup qualification,1.0,2.0,Albania,Switzerland,2013-10-11,2,3,8.0,5.0,8.0,4.0
-627.0,1,0.867603127184898,2.3920422042839893,1.7067646527317633,0.7133305222576953,FIFA World Cup qualification,0.0,4.0,Luxembourg,Russia,2013-10-11,2,2,7.0,11.0,8.0,5.0
310.0,1,2.0842027670673624,0.8230891358584713,1.1492896425297892,0.8338107241063245,FIFA World Cup qualification,3.0,1.0,Argentina,Peru,2013-10-11,3,2,12.0,4.0,6.0,8.0
287.0,1,2.0560130798110694,1.3555770861087562,1.6056246759979265,1.2501296008294454,FIFA World Cup qualification,4.0,1.0,England,Montenegro,2013-10-11,2,1,14.0,5.0,6.0,7.0
142.0,1,1.5009346999290918,1.7738026171598014,0.4830920776022584,1.8860592227761428,FIFA World Cup qualification,2.0,0.0,Iceland,Cyprus,2013-10-11,3,0,11.0,10.0,1.0,8.0
235.0,1,1.0685175751400915,0.4363219561895058,0.9440820130475304,0.9249456352904628,FIFA World Cup qualification,1.0,0.0,Greece,Slovakia,2013-10-11,4,1,6.0,3.0,4.0,4.0
8.0,1,0.8834312983763022,2.209974975266252,1.165799777920636,1.4933668400444158,FIFA World Cup qualification,1.0,0.0,Wales,North Macedonia,2013-10-11,2,2,6.0,9.0,5.0,6.0
-198.0,1,1.0808628737227195,2.0372145830705186,1.844580656568633,1.5531325514233512,FIFA World Cup qualification,2.0,2.0,Denmark,Italy,2013-10-11,3,1,7.0,9.0,6.0,8.0
-79.0,1,1.6272584233085563,1.4737670229504638,2.1761789334508594,1.0638497135301894,FIFA World Cup qualification,1.0,0.0,Ecuador,Uruguay,2013-10-11,0,3,2.0,6.0,11.0,7.0
-37.0,1,1.0563889633002947,1.288039110634878,1.2794239250275634,0.6935639470782801,FIFA World Cup qualification,3.0,2.0,Burkina Faso,Algeria,2013-10-12,2,4,4.0,8.0,9.0,3.0
-435.0,1,1.053387533875339,1.4378048780487804,1.869052983969613,1.2307345651194233,FIFA World Cup qualification,1.0,2.0,Ethiopia,Nigeria,2013-10-13,4,3,7.0,5.0,9.0,6.0
296.0,1,1.2224836042201312,1.29697747362418,0.4953390975412051,2.1003782761415835,AFC Asian Cup qualification,6.0,0.0,Qatar,Yemen,2013-10-13,1,0,6.0,9.0,3.0,11.0
-77.0,1,1.6076896190143306,1.239147151345683,0.8184281842818428,0.7414356194844,FIFA World Cup qualification,0.0,0.0,Tunisia,Cameroon,2013-10-13,2,3,9.0,5.0,6.0,2.0
182.0,1,1.454027664768104,0.920027897245147,0.8845657276995306,1.4000586854460093,FIFA World Cup qualification,5.0,1.0,Serbia,North Macedonia,2013-10-15,2,2,7.0,4.0,5.0,6.0
84.0,1,0.7767264684197591,1.3930941263209633,1.688155339805825,1.6864077669902913,FIFA World Cup qualification,1.0,1.0,Norway,Iceland,2013-10-15,2,3,6.0,9.0,11.0,9.0
-132.0,1,1.2048731085428332,1.2410341951626356,2.737681250392317,1.0173874835226917,FIFA World Cup qualification,2.0,3.0,Panama,United States,2013-10-15,1,4,5.0,6.0,10.0,6.0
-221.0,1,1.6708098340907849,2.000985599299129,1.5311091568649005,0.7329888974387161,FIFA World Cup qualification,1.0,2.0,Paraguay,Colombia,2013-10-15,1,3,11.0,11.0,7.0,5.0
112.0,1,1.2380392156862745,1.1577591036414565,1.0910071748395105,2.337864810918703,FIFA World Cup qualification,1.0,1.0,Peru,Bolivia,2013-10-15,1,0,5.0,10.0,5.0,11.0
251.0,1,2.178107140614206,1.637631099667148,0.852600411946447,1.855368177136972,FIFA World Cup qualification,2.0,0.0,Romania,Estonia,2013-10-15,3,1,12.0,5.0,6.0,9.0
-122.0,1,2.077704755067101,1.1678908709338929,2.3444767441860463,0.908038908765653,FIFA World Cup qualification,3.0,2.0,Uruguay,Argentina,2013-10-15,3,4,10.0,6.0,15.0,5.0
-108.0,1,0.9596497673279452,1.55173891746265,1.310466032361675,0.9832131385976608,FIFA World Cup qualification,2.0,0.0,Scotland,Croatia,2013-10-15,2,1,5.0,8.0,5.0,7.0
-215.0,1,1.0211892247043364,1.2368593955321945,0.9081394573695089,1.1725218318778747,AFC Asian Cup qualification,2.0,1.0,Singapore,Syria,2013-10-15,3,1,8.0,5.0,3.0,6.0
-189.0,1,0.9213905824361136,1.683875989103645,1.516177725274004,0.8999803110848592,AFC Asian Cup qualification,1.0,1.0,Lebanon,Kuwait,2013-10-15,1,2,5.0,7.0,6.0,5.0
-260.0,1,2.06731122261657,1.1196304001958144,2.837381835586933,1.6160105300945315,FIFA World Cup qualification,3.0,5.0,Sweden,Germany,2013-10-15,4,3,10.0,5.0,16.0,9.0
187.0,1,1.4673859432799017,0.6770036991368681,1.4680074297060142,1.4396976878242491,FIFA World Cup qualification,1.0,0.0,Switzerland,Slovenia,2013-10-15,4,4,10.0,5.0,10.0,4.0
-47.0,1,1.025419387885773,1.7762837751312588,2.096114066193853,0.9182919621749408,Friendly,0.0,0.0,Trinidad and Tobago,New Zealand,2013-10-15,2,4,8.0,7.0,8.0,3.0
-121.0,1,0.9386916757091924,2.3201829173771507,1.1480766259848605,2.233585663525413,Friendly,1.0,4.0,Kyrgyzstan,Tajikistan,2013-10-15,2,3,6.0,9.0,8.0,9.0
434.0,1,1.3153649684097324,0.7255007393466864,0.9164292497625832,1.0848369737258623,AFC Asian Cup qualification,3.0,1.0,Uzbekistan,Vietnam,2013-10-15,2,1,9.0,5.0,4.0,8.0
-123.0,1,0.7260174896442896,2.013741863370373,0.7633090082545759,1.0005383419069267,FIFA World Cup qualification,2.0,2.0,Latvia,Slovakia,2013-10-15,1,1,3.0,10.0,4.0,5.0
-941.0,1,0.235742763043855,5.407407407407407,1.832339463938233,0.2051346431485782,FIFA World Cup qualification,0.0,8.0,San Marino,Ukraine,2013-10-15,0,4,1.0,31.0,16.0,0.0
-339.0,1,1.1250506688285369,1.7725307390893124,2.3318338019368947,0.8543580131208998,FIFA World Cup qualification,0.0,1.0,Lithuania,Bosnia and Herzegovina,2013-10-15,2,3,6.0,5.0,14.0,7.0
713.0,1,1.7143187066974597,1.5255773672055428,0.8553167491697474,2.211918039977442,FIFA World Cup qualification,3.0,0.0,Portugal,Luxembourg,2013-10-15,2,2,8.0,7.0,7.0,12.0
608.0,1,2.206012530896132,0.8710697246651722,0.4831362497815576,1.199918448185472,FIFA World Cup qualification,2.0,0.0,Spain,Georgia,2013-10-15,3,0,8.0,6.0,2.0,7.0
-2.0,1,1.097491128680819,1.030753906493183,1.3293320815450644,0.7677709227467812,AFC Asian Cup qualification,0.0,0.0,Jordan,Oman,2013-10-15,1,2,6.0,5.0,4.0,2.0
-287.0,1,0.9679814755669116,1.7933567550303418,0.7876400679117148,1.2732088285229202,AFC Asian Cup qualification,1.0,1.0,Malaysia,Bahrain,2013-10-15,1,2,3.0,11.0,4.0,3.0
392.0,1,1.848882521489972,1.7088825214899714,1.3320350535540408,1.2486854917234664,FIFA World Cup qualification,2.0,2.0,Italy,Armenia,2013-10-15,1,2,6.0,6.0,6.0,5.0
582.0,0,2.7852166976867854,0.7137995214038819,1.434871049763894,0.6358154740283327,Friendly,2.0,0.0,Brazil,Zambia,2013-10-15,4,2,14.0,3.0,7.0,4.0
77.0,1,2.4373232799246,1.1638299051948773,1.6209248617004135,1.3661313711799774,FIFA World Cup qualification,2.0,1.0,Chile,Ecuador,2013-10-15,3,1,17.0,6.0,3.0,5.0
-35.0,1,1.2861341853035144,0.5500958466453674,1.0562329079307202,1.460232452142206,FIFA World Cup qualification,2.0,1.0,Costa Rica,Mexico,2013-10-15,2,2,8.0,4.0,5.0,7.0
-127.0,1,0.391630193656694,1.795671203309551,1.158465180017441,0.902641086333624,FIFA World Cup qualification,0.0,0.0,Cyprus,Albania,2013-10-15,0,1,0.0,7.0,5.0,6.0
483.0,1,1.1987262721820318,1.9367464292339085,0.383974637906384,1.8943246099334867,FIFA World Cup qualification,6.0,0.0,Denmark,Malta,2013-10-15,2,1,7.0,10.0,3.0,9.0
311.0,1,2.363038313942864,1.3576780166900164,1.9420318078545928,1.4643297630639402,FIFA World Cup qualification,2.0,0.0,England,Poland,2013-10-15,2,3,10.0,6.0,11.0,5.0
198.0,1,1.4826586433260394,1.1575492341356677,1.1719995170248731,1.0865129195846417,FIFA World Cup qualification,3.0,0.0,France,Finland,2013-10-15,2,3,10.0,5.0,5.0,3.0
243.0,0,1.672089476359939,2.506354855109304,0.4701591932517283,1.6677237267711045,Friendly,3.0,0.0,Australia,Canada,2013-10-15,2,0,7.0,15.0,0.0,4.0
660.0,1,0.9722046346713942,0.3379131315689502,0.5380124381266658,1.8583576596014724,FIFA World Cup qualification,2.0,0.0,Greece,Liechtenstein,2013-10-15,5,0,6.0,0.0,4.0,11.0
-471.0,1,0.3952153883455912,0.8818394892103775,2.1795166858458,0.8856021119610099,AFC Asian Cup qualification,0.0,4.0,Hong Kong,United Arab Emirates,2013-10-15,2,4,2.0,1.0,11.0,6.0
691.0,1,1.5017841762027808,2.398301956441492,0.0,2.8854103343465045,FIFA World Cup qualification,2.0,0.0,Hungary,Andorra,2013-10-15,2,0,9.0,14.0,0.0,11.0
392.0,1,1.860421964126177,0.7152773005291733,1.271390277475911,1.7697601970586103,AFC Asian Cup qualification,2.0,1.0,Iran,Thailand,2013-10-15,3,1,12.0,4.0,5.0,12.0
-3.0,0,0.7051239886864434,1.733868315464053,0.8605647653835347,1.029853891542568,AFC Asian Cup qualification,0.0,2.0,Iraq,Saudi Arabia,2013-10-15,1,2,4.0,11.0,7.0,7.0
-168.0,1,0.3094269440892712,1.211728466813902,1.1843444930226987,0.939030963646164,FIFA World Cup qualification,2.0,2.0,Jamaica,Honduras,2013-10-15,0,3,2.0,7.0,7.0,6.0
221.0,1,1.5551780622459503,1.4048413516956864,0.805537873965627,1.6420114576702738,FIFA World Cup qualification,1.0,1.0,Israel,Northern Ireland,2013-10-15,1,1,5.0,7.0,5.0,11.0
-405.0,1,0.938927059476716,0.6676382816295371,1.65,0.7309876543209877,FIFA World Cup qualification,1.0,1.0,Azerbaijan,Russia,2013-10-15,2,3,8.0,3.0,11.0,4.0
265.0,1,1.2320764288129862,0.5463307406154887,0.5636829652996845,1.1977523659305993,Philippine Peace Cup,3.0,1.0,Philippines,Pakistan,2013-10-15,4,1,11.0,2.0,3.0,7.0
-176.0,1,1.23517532586745,1.2933113028578422,1.6698507800135654,2.015713316753335,Friendly,1.0,0.0,Belarus,Japan,2013-10-15,1,3,8.0,9.0,11.0,9.0
28.0,1,1.7127412070617216,1.0907349117284797,2.754177095312183,1.1333964689169993,FIFA World Cup qualification,6.0,1.0,Ghana,Egypt,2013-10-15,3,5,8.0,6.0,14.0,4.0
281.0,1,1.805344404163256,0.7219623435855456,0.9833617496619436,2.030336880475043,FIFA World Cup qualification,1.0,1.0,Belgium,Wales,2013-10-15,4,2,10.0,4.0,5.0,8.0
-480.0,1,0.374057492931197,2.566328934967012,1.2827084699290696,1.347797580020266,FIFA World Cup qualification,0.0,3.0,Faroe Islands,Austria,2013-10-15,0,2,2.0,9.0,9.0,8.0
-148.0,1,0.9995014955134596,1.0317173479561317,1.956150562669771,1.2317940757987325,Friendly,1.0,0.0,Jordan,Nigeria,2013-10-28,0,4,4.0,4.0,10.0,5.0
99.0,1,0.5600118835412953,1.675579322638146,1.0354873702154035,2.611033627770029,Friendly,4.0,0.0,Indonesia,Kyrgyzstan,2013-11-01,1,2,3.0,11.0,5.0,8.0
22.0,0,0.8892082734487283,0.92432668874586,1.2610757349952582,0.804836742988755,Friendly,1.0,0.0,Jordan,Zambia,2013-11-06,1,1,4.0,3.0,4.0,5.0
401.0,1,1.62158940397351,0.8990728476821193,0.9692177784601212,1.762723574115299,Friendly,3.0,0.0,Kuwait,Malaysia,2013-11-08,1,1,5.0,5.0,4.0,10.0
75.0,1,0.8915729944843958,1.3907700900649305,1.016491657540424,1.679250144946209,Friendly,1.0,0.0,Bahrain,Lebanon,2013-11-09,1,1,3.0,4.0,5.0,7.0
456.0,1,2.255714285714286,0.8047619047619048,1.4045506456997277,0.4078011069138189,Friendly,4.0,0.0,United Arab Emirates,Philippines,2013-11-09,4,4,13.0,5.0,13.0,3.0
-343.0,1,0.8893465643137989,0.9231729389003308,2.2795920581534124,1.3681783660627105,FIFA World Cup qualification,0.0,5.0,Jordan,Uruguay,2013-11-13,2,4,4.0,2.0,11.0,6.0
218.0,1,1.056874495793477,1.454073988705774,2.073443437591348,0.7101724641917568,FIFA World Cup qualification,5.0,1.0,Mexico,New Zealand,2013-11-13,1,3,5.0,9.0,5.0,3.0
-98.0,1,1.712223008015087,0.8192479962281942,1.441808219178082,0.8245479452054795,Friendly,0.0,2.0,Belgium,Colombia,2013-11-14,3,3,7.0,3.0,7.0,6.0
85.0,1,1.0086352998143815,2.652651117746752,1.3369394665125114,2.117350730861342,ABCS Tournament,2.0,0.0,Curaçao,Aruba,2013-11-14,0,2,4.0,16.0,9.0,9.0
119.0,1,2.7801880963822336,1.5865312006590238,1.0618240085458672,0.8981840032047003,Friendly,2.0,0.0,Egypt,Zambia,2013-11-14,4,1,11.0,8.0,4.0,6.0
232.0,0,1.1045214719829026,0.610298537367261,0.7616381055188234,2.042774254486574,Friendly,1.0,1.0,Libya,Niger,2013-11-15,2,0,3.0,2.0,3.0,14.0
105.0,1,1.7803168620060077,1.3725778903351198,1.9535646994469087,1.5059259709475477,FIFA World Cup qualification,1.0,0.0,Portugal,Sweden,2013-11-15,2,4,10.0,7.0,12.0,8.0
3.0,1,1.0863048728512572,1.0414121324051713,0.6015521358450517,1.7316264261077208,AFC Asian Cup qualification,2.0,1.0,Saudi Arabia,Iraq,2013-11-15,3,1,9.0,6.0,4.0,12.0
-163.0,1,1.0692047785688428,1.3403523591166888,2.550660792951542,1.121054854866936,Friendly,0.0,0.0,Scotland,United States,2013-11-15,3,4,7.0,6.0,12.0,8.0
-319.0,1,0.165899291091135,2.447051085288314,1.5303385139450714,1.0024128876587892,Friendly,0.0,3.0,Eswatini,South Africa,2013-11-15,0,2,0.0,17.0,8.0,6.0
-296.0,0,0.4955734270460228,2.5969453267554234,1.6480265531423623,1.3127931308175194,AFC Asian Cup qualification,1.0,4.0,Yemen,Qatar,2013-11-15,0,2,3.0,15.0,12.0,8.0
-392.0,1,1.079420860275513,1.868569018836098,1.5201119989073275,0.7170661749641467,AFC Asian Cup qualification,0.0,3.0,Thailand,Iran,2013-11-15,1,3,5.0,11.0,9.0,5.0
-59.0,1,2.389489647896611,0.1069497560332322,1.5695936219687745,1.0662717307053482,FIFA World Cup qualification,2.0,0.0,Ukraine,France,2013-11-15,4,3,20.0,0.0,13.0,2.0
471.0,1,2.324461079919596,0.7182366396340195,0.3828088304368248,1.1754344762799436,AFC Asian Cup qualification,4.0,0.0,United Arab Emirates,Hong Kong,2013-11-15,4,2,15.0,4.0,2.0,5.0
215.0,0,0.907924629159428,1.2567152211679808,1.234698795180723,1.3276305220883533,AFC Asian Cup qualification,4.0,0.0,Syria,Singapore,2013-11-15,0,3,3.0,8.0,8.0,6.0
117.0,0,1.6710853355426678,0.846472500159327,1.903289550156922,0.920027897245147,Friendly,1.0,1.0,Russia,Serbia,2013-11-15,3,3,12.0,4.0,11.0,3.0
-154.0,1,1.7570821138660335,1.8167761886354847,2.9433441363581805,1.4989797143200096,Friendly,1.0,1.0,Italy,Germany,2013-11-15,1,3,8.0,8.0,17.0,10.0
17.0,1,1.8187853934778364,1.5914209464297338,0.7608630506442913,1.0893617021276596,Friendly,0.0,2.0,Poland,Slovakia,2013-11-15,2,1,9.0,7.0,5.0,6.0
287.0,1,0.889513375071144,1.1822709163346614,0.9457677902621724,1.7926591760299626,AFC Asian Cup qualification,1.0,0.0,Bahrain,Malaysia,2013-11-15,2,1,4.0,4.0,4.0,11.0
-434.0,1,1.0162826420890938,1.4334869431643624,1.3881004366812226,0.6230895196506551,AFC Asian Cup qualification,0.0,3.0,Vietnam,Uzbekistan,2013-11-15,1,3,5.0,10.0,11.0,4.0
189.0,1,1.7953620829943042,0.9205315975047464,1.034756377467375,1.2368679913436946,AFC Asian Cup qualification,0.0,0.0,Kuwait,Lebanon,2013-11-15,2,1,7.0,4.0,5.0,4.0
63.0,0,1.2340723596053111,1.1844317212815203,1.072340156684357,0.9155294414960828,Friendly,0.0,0.0,Belarus,Albania,2013-11-15,2,1,8.0,8.0,4.0,5.0
109.0,1,1.6006724181679777,1.8816924638416648,0.7762728559995075,1.4907960352151697,Friendly,2.0,1.0,Denmark,Norway,2013-11-15,3,1,13.0,6.0,5.0,10.0
20.0,1,2.19201166180758,1.2996501457725949,2.4333113601406287,1.162326961107449,Friendly,0.0,2.0,England,Chile,2013-11-15,3,3,11.0,5.0,16.0,6.0
201.0,0,2.347233179308013,1.1231263383297645,1.4139024783613785,1.3655179829041448,Friendly,0.0,0.0,Argentina,Ecuador,2013-11-15,4,1,16.0,7.0,3.0,6.0
122.0,1,0.9532499355171524,0.3441449574413206,2.051006711409396,1.5909701037217816,FIFA World Cup qualification,3.0,1.0,Greece,Romania,2013-11-15,5,4,7.0,0.0,14.0,1.0
-265.0,1,1.5860318684142891,1.6813801079414032,1.2080549143481958,1.0863200097193535,FIFA World Cup qualification,0.0,0.0,Iceland,Croatia,2013-11-15,3,1,10.0,6.0,5.0,8.0
-111.0,1,1.1126348509782409,1.6930883159626988,1.2519188128944228,0.9590653249189834,Friendly,1.0,1.0,India,Philippines,2013-11-15,2,3,4.0,6.0,5.0,7.0
13.0,1,0.4952153110047846,1.303485987696514,0.995957711442786,1.7252487562189054,Friendly,0.0,1.0,Jamaica,Trinidad and Tobago,2013-11-15,0,2,3.0,7.0,8.0,5.0
27.0,1,0.7465536866068041,1.8579107120273173,0.9406287950344084,0.6768992038861152,Friendly,2.0,1.0,Estonia,Azerbaijan,2013-11-15,0,2,5.0,11.0,8.0,3.0
435.0,1,1.7496233213232886,1.1188994431706518,1.0528823568887995,1.5490906650560363,FIFA World Cup qualification,2.0,0.0,Nigeria,Ethiopia,2013-11-16,4,3,10.0,3.0,7.0,7.0
101.0,1,0.96043507817811,1.647654656696125,0.5933172580089563,1.3212538753014125,Friendly,0.0,0.0,Uganda,Rwanda,2013-11-16,2,0,5.0,8.0,2.0,7.0
-129.0,1,1.084994446717718,1.9228970596831707,0.8997895229186156,1.3037301216089805,Friendly,1.0,1.0,Wales,Finland,2013-11-16,1,2,4.0,8.0,4.0,6.0
-135.0,1,0.9731672657360194,2.2707514837415363,1.0242075931731105,2.3517938000696623,ABCS Tournament,1.0,3.0,Curaçao,Suriname,2013-11-16,1,2,6.0,14.0,11.0,10.0
-883.0,1,1.0679421308815575,1.1790156841535966,2.205222171323866,0.7859596885020614,Friendly,1.0,2.0,Equatorial Guinea,Spain,2013-11-16,1,4,7.0,7.0,10.0,3.0
-447.0,0,1.1843444930226987,1.1207402527400132,2.8015416350016284,0.5187818912170231,Friendly,0.0,5.0,Honduras,Brazil,2013-11-16,2,4,8.0,8.0,14.0,2.0
238.0,0,2.727401652484893,0.6306572943642866,1.5846627164995442,2.0238149498632634,Friendly,2.0,2.0,Netherlands,Japan,2013-11-16,3,2,16.0,4.0,8.0,8.0
-428.0,1,0.838915862577592,2.2270296847151374,1.4868825185564372,1.506910673150755,Friendly,1.0,4.0,Luxembourg,Montenegro,2013-11-17,2,0,6.0,14.0,4.0,11.0
77.0,1,0.7170244363439989,0.7202646145538004,1.378335074886799,1.1229536746778126,FIFA World Cup qualification,4.0,1.0,Cameroon,Tunisia,2013-11-17,3,2,6.0,1.0,8.0,4.0
258.0,0,2.0373958098670872,0.9168168506420364,2.478483278982032,0.8743525800882409,Friendly,2.0,0.0,Argentina,Bosnia and Herzegovina,2013-11-18,3,3,12.0,7.0,10.0,7.0
212.0,0,1.6544466350508873,1.712047743379336,1.8376990917467424,1.1241279452415427,Friendly,2.0,2.0,Italy,Nigeria,2013-11-18,1,4,7.0,7.0,10.0,3.0
-349.0,1,1.027078044652737,1.2276899043155634,1.828567452863007,0.6184512627843874,AFC Asian Cup qualification,1.0,4.0,Lebanon,Iran,2013-11-19,0,4,3.0,4.0,11.0,4.0
-287.0,1,0.5271404588696139,1.861219921656408,0.9440730264849576,1.8721393674466444,Friendly,0.0,3.0,Liechtenstein,Estonia,2013-11-19,0,1,3.0,12.0,6.0,11.0
-296.0,1,0.661653058301103,1.7579143389199254,2.028293545534925,1.3194076038903626,AFC Asian Cup qualification,0.0,1.0,Malaysia,Qatar,2013-11-19,1,3,3.0,8.0,15.0,4.0
69.0,1,0.3792129658051446,2.415495119405734,0.2727272727272727,2.5642755681818183,Friendly,3.0,2.0,Malta,Faroe Islands,2013-11-19,1,0,3.0,13.0,2.0,10.0
-77.0,1,0.7879180151024812,1.0866594750089895,0.6825100133511348,1.7394526034712952,Friendly,0.0,0.0,Namibia,Mozambique,2013-11-19,2,2,7.0,7.0,4.0,5.0
70.0,1,2.5117610837438424,0.7398399014778325,1.5490348347015754,0.7206012868870646,Friendly,0.0,0.0,Netherlands,Colombia,2013-11-19,2,3,15.0,6.0,8.0,6.0
232.0,1,1.8284648850217529,0.8234928527035426,0.9591103275242422,2.0730318030785924,AFC Asian Cup qualification,3.0,1.0,Kuwait,Thailand,2013-11-19,2,1,7.0,3.0,4.0,11.0
-73.0,1,0.8731356912400317,1.6852133682352226,1.0612648221343874,1.1223499820337766,Friendly,0.0,1.0,Norway,Scotland,2013-11-19,1,2,4.0,8.0,6.0,6.0
174.0,1,1.249906238279785,1.4291161395174397,0.2108780397252645,1.948023018377576,Friendly,1.0,0.0,Slovenia,Canada,2013-11-19,3,0,6.0,3.0,0.0,6.0
-529.0,1,1.532837407013815,1.0007084661707404,2.2137277118492458,0.777088675532232,Friendly,1.0,0.0,South Africa,Spain,2013-11-19,3,4,11.0,4.0,10.0,4.0
