thread_id,estimate,error,time_us
0,3.1592,0.0176072,1203.2
1,3.1768,0.0352073,1203.2
2,3.1256,0.0159926,1203.2
3,3.1672,0.0256073,1203.2
4,3.156,0.0144072,1203.2
5,3.1288,0.0127928,1203.2
6,3.1272,0.0143929,1203.2
7,3.1432,0.00160718,1203.2
8,3.1496,0.00800729,1203.2
9,3.1112,0.0303926,1203.2
