thread_id,estimate,error,start_time_us,end_time_us,duration_us
0,3.156,0.0144072,0,2406.4,2406.4
1,3.1576,0.0160072,0,2406.4,2406.4
2,3.1324,0.00919271,0,2406.4,2406.4
3,3.162,0.0204072,0,2406.4,2406.4
4,3.154,0.0124073,0,2406.4,2406.4
5,3.1448,0.00320721,0,2406.4,2406.4
6,3.1404,0.00119281,0,2406.4,2406.4
7,3.1244,0.0171928,0,2406.4,2406.4
